,@timestamp,id_str,preds_label,created_at,text,place,user,retweet_count
1531,2021-05-16T06:09:24.002+0000,1393810773646790657,request,Sun May 16 06:09:18 +0000 2021,"@KrishnaOza18 @MenRightsIndia Useless lengthy debates
 The jist is we need easier, smootherz and fair divorce laws.… https://t.co/jKTQo44gu9","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Krishna8610', 'followers_count': '631', 'name': 'Krishna86', 'location': None}",0
1532,2021-05-16T04:33:18.366+0000,1393786590909014017,refugees,Sun May 16 04:33:13 +0000 2021,"Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs agai… https://t.co/QdAy7OjoTP","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Shahbaz16629533', 'followers_count': '110', 'name': 'Shahbaz Khan🏹', 'location': 'Bhadrak, India'}",0
1533,2021-05-16T04:14:31.160+0000,1393781863177625602,refugees,Sun May 16 04:14:26 +0000 2021,"RT @ColTekpal: All Indian “Celebrities” tweeted when an Elephant died in Kerala ...

But the death of thousands of human beings in India ea…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'CornerKishor', 'followers_count': '893', 'name': 'Kishor', 'location': None}",0
1534,2021-05-16T05:08:24.481+0000,1393795424700436482,other_infrastructure,Sun May 16 05:08:19 +0000 2021,"RT @Kodungolan737: Wow...my thoughts too!

""Perhaps it is time to dream again outside the box...: a political and economic union that prese…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Dr_Strange_PhD', 'followers_count': '56', 'name': 'Dr_Strange_PhD', 'location': None}",0
1535,2021-05-16T04:50:41.055+0000,1393790964267765765,refugees,Sun May 16 04:50:35 +0000 2021,"RT @Haraprasad_: Then 100 Dead Bodies.
Now 2000 Dead Bodies.
Means ×20 times more!

Shabas Malware! Finally you totally exposed your BJP Go…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'iqbalsinghv', 'followers_count': '224', 'name': 'Velasara Iqbal Singh', 'location': 'New Delhi, India'}",0
1536,2021-05-16T06:18:33.244+0000,1393813077552820226,buildings,Sun May 16 06:18:28 +0000 2021,More power and strength!,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'NRJames4', 'followers_count': '55', 'name': 'N R James', 'location': 'New Delhi'}",0
1537,2021-05-16T04:38:03.190+0000,1393787785694257155,refugees,Sun May 16 04:37:58 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Jeeva63464460', 'followers_count': '15', 'name': 'Jeeva', 'location': None}",0
1538,2021-05-16T04:12:55.011+0000,1393781459484356621,request,Sun May 16 04:12:49 +0000 2021,@WeAreBangalore In need of ICU bed for my cousins mother in law immediately in Bangalore... please help &amp; call us i… https://t.co/dooniFgGXC,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'pnaredis6', 'followers_count': '0', 'name': 'pnaredis', 'location': None}",0
1539,2021-05-16T05:12:04.093+0000,1393796345853448196,medical_help,Sun May 16 05:11:58 +0000 2021,"RT @OfficeOfLGJandK: Directed Health dept. to ensure operationalization of ventilators by the trained manpower in Medical colleges. 
Asked…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Balwind90424976', 'followers_count': '155', 'name': 'Balwinder Singh', 'location': None}",0
1540,2021-05-16T04:51:30.144+0000,1393791170283675649,refugees,Sun May 16 04:51:25 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'kanthalaraghu', 'followers_count': '672', 'name': 'Kanthala Raghu', 'location': '🇮🇳'}",0
1541,2021-05-16T06:59:05.448+0000,1393823278871957505,floods,Sun May 16 06:59:00 +0000 2021,"RT @latestly: Cyclone Tauktae Do’s and Don’ts: As Cyclonic Storm Intensifies, Here’s a Check List To Stay Safe #CycloneTauktae #CycloneTauk…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'MohitKumar10092', 'followers_count': '155', 'name': 'Mohit Kumar', 'location': None}",0
1542,2021-05-16T04:38:03.478+0000,1393787786570866689,clothing,Sun May 16 04:37:58 +0000 2021,"@randomvichar @Me_Predictor @seemasirohi ID - knows this I once tweeted 

Indians promised money via fund raising… https://t.co/pN5PaiCFB6","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Naren_kumar07', 'followers_count': '281', 'name': 'Naren Kumar', 'location': None}",0
1543,2021-05-16T04:54:30.551+0000,1393791926810202113,clothing,Sun May 16 04:54:25 +0000 2021,RT @poojabeditweets: Considering the AMOUNT OF MONEY all the pharma companies will MAKE by selling the vaccine its ABSURD 4 @adarpoonawalla…,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'AKDeshPremi1', 'followers_count': '652', 'name': 'AK Desh Premi', 'location': 'Mumbai, India'}",0
1544,2021-05-16T05:09:20.298+0000,1393795658872549376,refugees,Sun May 16 05:09:15 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'KaMams1992', 'followers_count': '12', 'name': 'Karthikmutyam', 'location': None}",0
1545,2021-05-16T04:53:17.471+0000,1393791620386942978,refugees,Sun May 16 04:53:12 +0000 2021,"RT @Magamiilyas: Any other country in the world where:
1.People died gasping for Oxygen?
2.Dead bodies floating in rivers?
3.FIRs against t…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'ChetanMauryaINC', 'followers_count': '3867', 'name': 'Chetan Maurya', 'location': 'Lucknow India'}",0
1546,2021-05-16T06:59:07.444+0000,1393823287180886018,refugees,Sun May 16 06:59:02 +0000 2021,"RT @Haraprasad_: Then 100 Dead Bodies.
Now 2000 Dead Bodies.
Means ×20 times more!

Shabas Malware! Finally you totally exposed your BJP Go…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'RajivDi45334874', 'followers_count': '235', 'name': 'Rajiv Dixit', 'location': None}",0
1547,2021-05-16T04:09:41.653+0000,1393780648758767623,request,Sun May 16 04:09:36 +0000 2021,"RT @mememasters_off: Very Urgent:

Our Friend Arya Mani  Father is now serious condition 

They need ICU ward immediatly 
Some please help…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'ThalaAjithArmy1', 'followers_count': '2226', 'name': 'அட்டகாசம் குரு🔥', 'location': 'Coimbatore, India'}",0
1548,2021-05-16T04:57:38.385+0000,1393792714773303302,shops,Sun May 16 04:57:33 +0000 2021,"RT @dreamygirl88: Assam: https://t.co/MrFXUtsh3d

#English  #schools #school #schoolsreopening #class #Assam #AssamCM #Assamese   
#Mumbai…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Guwahatias', 'followers_count': '153', 'name': 'Guwahati', 'location': 'Guwahati, India'}",0
1549,2021-05-16T05:07:34.486+0000,1393795214867767299,medical_help,Sun May 16 05:07:29 +0000 2021,"RT @OfficeOfLGJandK: Directed Health dept. to ensure operationalization of ventilators by the trained manpower in Medical colleges. 
Asked…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Gurchar81714851', 'followers_count': '31', 'name': 'Gurcharan', 'location': None}",0
1550,2021-05-16T04:52:30.147+0000,1393791421828669454,request,Sun May 16 04:52:25 +0000 2021,"@sohnianika @Hyperbuilt1995 Don't need....
🇮🇳ans in The Heart of 🇮🇱
No Need to Mention it....
By the way Other Blue… https://t.co/iu6rxz3VFk","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Saviour06256071', 'followers_count': '11', 'name': 'Saviour', 'location': 'Newyork,NYC '}",0
1551,2021-05-16T07:12:39.847+0000,1393826693949837314,floods,Sun May 16 07:12:34 +0000 2021,🌀Current positioning of #CycloneTauktae: very heavy falls along the coast in the Konkan region. The #cyclone is mov… https://t.co/KXApyF1lu8,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'WeatherRadarIN', 'followers_count': '17053', 'name': 'Weather & Radar India', 'location': 'Bonn, Germany'}",0
1552,2021-05-16T04:49:15.422+0000,1393790605155729411,refugees,Sun May 16 04:49:10 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'hatefreeworldX', 'followers_count': '12833', 'name': '🇮🇳 Anindita', 'location': 'Assol Nation Led by Ass'}",0
1553,2021-05-16T05:01:43.694+0000,1393793743673696258,medical_help,Sun May 16 05:01:38 +0000 2021,"RT @OfficeOfLGJandK: Directed Health dept. to ensure operationalization of ventilators by the trained manpower in Medical colleges. 
Asked…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Mushtaq31467028', 'followers_count': '20', 'name': 'Mushtaq Ahmad Sheikh Ahmad', 'location': None}",0
1554,2021-05-16T04:53:26.801+0000,1393791659616333828,clothing,Sun May 16 04:53:21 +0000 2021,RT @anav1988: @itsNitikaSingh Can any one tell me where all the money from pm care funds go? I always hear that crores and crores of rupees…,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'SALMANK73110530', 'followers_count': '53', 'name': 'SALMAN KHAN', 'location': None}",0
1555,2021-05-16T04:49:10.246+0000,1393790583362134019,refugees,Sun May 16 04:49:05 +0000 2021,"RT @Haraprasad_: Then 100 Dead Bodies.
Now 2000 Dead Bodies.
Means ×20 times more!

Shabas Malware! Finally you totally exposed your BJP Go…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'SairaKhatoon13', 'followers_count': '1316', 'name': 'मेरा भारत महान', 'location': None}",0
1556,2021-05-16T06:51:22.685+0000,1393821338045845514,water,Sun May 16 06:51:17 +0000 2021,"We need, School, College, Hospital, Oxygen, Bed Job, Food , Vaccines, Oxygen cylinders.
Not Vista

#NeedVaccine_NotVista","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Arunraj_kapikad', 'followers_count': '15', 'name': 'Arun raj', 'location': 'Mangalore, India'}",0
1557,2021-05-16T04:05:38.685+0000,1393779629660413957,floods,Sun May 16 04:05:33 +0000 2021,"Meanwhile in India: Cyclone Tauktae intensifies into 'very severe cyclonic storm', to reach Gujarat coast on May 17

https://t.co/JR63D5bpHd","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'ChattyCathyAU', 'followers_count': '1047', 'name': '🐀NotSoChattyCathyPRGuysGrandma😈', 'location': 'Australia'}",0
1558,2021-05-16T05:03:37.992+0000,1393794223103627269,refugees,Sun May 16 05:03:32 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'BhavneetDhaliw1', 'followers_count': '0', 'name': 'Bhavneet Dhaliwal', 'location': None}",0
1559,2021-05-16T05:13:08.267+0000,1393796615048077327,refugees,Sun May 16 05:13:03 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'rkkoti9090', 'followers_count': '150', 'name': 'Krishna K', 'location': None}",0
1560,2021-05-16T04:53:17.250+0000,1393791619409727488,request,Sun May 16 04:53:12 +0000 2021,@amtur_rahman @SamEdwardd @hayat_taym Lol you don't need to because it's you who is literally begging us for protec… https://t.co/NJsqj5Av1f,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Peacefulmind25', 'followers_count': '13', 'name': 'Peace', 'location': None}",0
1561,2021-05-16T07:14:57.925+0000,1393827273858486277,other_weather,Sun May 16 07:14:52 +0000 2021,Anyone surprised that we’ve imported a new variant and it’s going to push our opening back because Boris didn’t wan… https://t.co/UaoEnI4WZT,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'NORTH_BEAR_', 'followers_count': '550', 'name': 'Paul Wadsworth', 'location': None}",0
1562,2021-05-16T04:46:38.251+0000,1393789945991499777,refugees,Sun May 16 04:46:33 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'ArbaazA3146', 'followers_count': '144', 'name': 'Arbaaz Gangsta💎', 'location': 'Hyderabad, India'}",0
1563,2021-05-16T04:56:28.591+0000,1393792422086201349,refugees,Sun May 16 04:56:23 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'DivyaDe17199646', 'followers_count': '11', 'name': 'Divya Deepika', 'location': None}",0
1564,2021-05-16T04:59:04.404+0000,1393793075642654722,refugees,Sun May 16 04:58:59 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'saketh_raj', 'followers_count': '6', 'name': 'Saketh raj', 'location': None}",0
1565,2021-05-16T04:52:18.300+0000,1393791372256186374,floods,Sun May 16 04:52:13 +0000 2021,Cyclone Tauktae | Kerala likely to experience isolated heavy rainfall today also https://t.co/8qaM6cUrfm,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'GyanAbout', 'followers_count': '17', 'name': 'About Gyan', 'location': None}",0
1566,2021-05-16T06:52:58.568+0000,1393821740225028098,medical_help,Sun May 16 06:52:53 +0000 2021,"RT @OfficeOfLGJandK: Directed Health dept. to ensure operationalization of ventilators by the trained manpower in Medical colleges. 
Asked…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'MohdAra77671588', 'followers_count': '38', 'name': 'Mohd Araf', 'location': None}",0
1567,2021-05-16T04:38:54.152+0000,1393787999385657346,refugees,Sun May 16 04:38:49 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Muddasir060785', 'followers_count': '221', 'name': 'Muddasir h khan🇮🇳', 'location': 'India'}",0
1568,2021-05-16T04:50:39.379+0000,1393790957343035393,medical_help,Sun May 16 04:50:34 +0000 2021,"RT @OfficeOfLGJandK: Directed Health dept. to ensure operationalization of ventilators by the trained manpower in Medical colleges. 
Asked…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Lakhbir42805908', 'followers_count': '77', 'name': 'Lakhbir Singh', 'location': None}",0
1569,2021-05-16T05:51:03.120+0000,1393806156452163586,medical_help,Sun May 16 05:50:58 +0000 2021,"RT @OfficeOfLGJandK: Directed Health dept. to ensure operationalization of ventilators by the trained manpower in Medical colleges. 
Asked…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'SumitRKakkar', 'followers_count': '322', 'name': 'sumit r kakkar (SRK)', 'location': 'Jammu, Jammu And Kashmir'}",0
1570,2021-05-16T05:01:26.143+0000,1393793670084644866,refugees,Sun May 16 05:01:21 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Hasnain76399704', 'followers_count': '127', 'name': 'Hasnain Raza 🇮🇳', 'location': 'Kota, Rajasthan'}",0
1571,2021-05-16T06:59:25.673+0000,1393823363764613124,floods,Sun May 16 06:59:20 +0000 2021,"RT @latestly: Cyclone Tauktae Intensifies Into 'Very Severe Cyclonic Storm', Lies Close to Goa and Mumbai; Maharashtra and Gujarat All Set…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'MohitKumar10092', 'followers_count': '155', 'name': 'Mohit Kumar', 'location': None}",0
1572,2021-05-16T04:37:40.137+0000,1393787688998686724,refugees,Sun May 16 04:37:35 +0000 2021,"RT @Magamiilyas: Any other country in the world where:
1.People died gasping for Oxygen?
2.Dead bodies floating in rivers?
3.FIRs against t…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'ReshmaKore', 'followers_count': '17', 'name': 'Reshma Kore', 'location': None}",0
1573,2021-05-16T04:58:24.768+0000,1393792909292445702,refugees,Sun May 16 04:58:19 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Sasidha80835288', 'followers_count': '8', 'name': 'Sasidhar', 'location': None}",0
1574,2021-05-16T05:51:13.125+0000,1393806198432952324,refugees,Sun May 16 05:51:08 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'santosh42408117', 'followers_count': '6', 'name': 'santosh', 'location': None}",0
1575,2021-05-16T05:00:31.090+0000,1393793439020457986,other_infrastructure,Sun May 16 05:00:25 +0000 2021,"Like flood, cyclone all the natural disasters even if it is Political news also all of you National news channels e… https://t.co/NA8AH2D98U","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'premanabda', 'followers_count': '17', 'name': 'Premananda Sahoo', 'location': 'Bhubaneshwar, India'}",0
1576,2021-05-16T07:05:09.861+0000,1393824807423119362,floods,Sun May 16 07:05:04 +0000 2021,"RT @TimesNow: Cyclone Tauktae Updates: Karnataka's coastal districts witness extremely heavy rainfall; 4 dead

https://t.co/Zj8YYAJkHs","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'RajatKolkata', 'followers_count': '56', 'name': 'Rajat Mishra kolkata', 'location': None}",0
1577,2021-05-16T04:17:47.660+0000,1393782687308079105,request,Sun May 16 04:17:42 +0000 2021,@WeAreBangalore In need of ICU bed for my cousins mother in law immediately in Bangalore... please help &amp; call us i… https://t.co/AvAszZp5Kc,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'pnaredis6', 'followers_count': '0', 'name': 'pnaredis', 'location': None}",0
1578,2021-05-16T05:02:46.979+0000,1393794009005314048,medical_help,Sun May 16 05:02:41 +0000 2021,"RT @OfficeOfLGJandK: Directed Health dept. to ensure operationalization of ventilators by the trained manpower in Medical colleges. 
Asked…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'ShiekhB57006192', 'followers_count': '47', 'name': 'Shiekh Bilal', 'location': None}",0
1579,2021-05-16T05:51:14.213+0000,1393806202979557379,medical_help,Sun May 16 05:51:09 +0000 2021,"RT @OfficeOfLGJandK: Directed Health dept. to ensure operationalization of ventilators by the trained manpower in Medical colleges. 
Asked…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'amir4836', 'followers_count': '49', 'name': '8899046579', 'location': None}",0
1580,2021-05-16T05:14:33.862+0000,1393796974051135488,refugees,Sun May 16 05:14:28 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'ChokkalingamFwl', 'followers_count': '12', 'name': 'ChokkalingamMadasamy', 'location': 'Chennai'}",0
1581,2021-05-16T07:04:42.408+0000,1393824692218200070,refugees,Sun May 16 07:04:37 +0000 2021,"RT @tanmay_shinde99: 39+ tigers killed in 81days of 2021,
#Maharashtra tops the list accounting for 41% of total tiger deaths in #India
Poa…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Yuthikaaa1', 'followers_count': '221', 'name': 'Yutikaaa', 'location': None}",0
1582,2021-05-16T05:52:59.180+0000,1393806643217850376,refugees,Sun May 16 05:52:54 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'InteractAshok', 'followers_count': '167', 'name': 'Ashok Sharma', 'location': 'Jabalpur, India'}",0
1583,2021-05-16T04:55:13.376+0000,1393792106502651910,buildings,Sun May 16 04:55:08 +0000 2021,"c'mon indomys show your power 🔥

i vote @BTS_twt for #BBMAsTopSocial","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'jkae9er', 'followers_count': '54', 'name': 'ジャニ', 'location': None}",0
1584,2021-05-16T05:42:55.887+0000,1393804112865628162,floods,Sun May 16 05:42:50 +0000 2021,"RT @IndiaToday: Cyclone Tauktae has intensified into a ‘very severe' cyclonic storm, triggering heavy rains in Kerala and other parts of so…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'anuragbishnoi06', 'followers_count': '18', 'name': 'Anurag Singh Bishnoi', 'location': 'Lucknow'}",0
1585,2021-05-16T05:07:17.653+0000,1393795144248397824,other_weather,Sun May 16 05:07:12 +0000 2021,@RubrDuckyUrThe1 Hospitals are always overwhelmed during our high infection seasons. Here in Canada we had a whole… https://t.co/9HfzVTBvM8,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'DarthMods', 'followers_count': '677', 'name': 'Clint 🇨🇦', 'location': 'Plume Town Ontario, Canada'}",0
1586,2021-05-16T07:00:20.469+0000,1393823593499291648,buildings,Sun May 16 07:00:15 +0000 2021,🙏🙏🙏🙏more power to Israel,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'rathodpihu', 'followers_count': '271', 'name': 'scalpel', 'location': ' India'}",0
1587,2021-05-16T05:45:01.570+0000,1393804640043421699,refugees,Sun May 16 05:44:56 +0000 2021,"RT @Magamiilyas: Any other country in the world where:
1.People died gasping for Oxygen?
2.Dead bodies floating in rivers?
3.FIRs against t…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'satishkolkunda', 'followers_count': '1939', 'name': 'Satish Kolkunda', 'location': 'Toronto, Canada '}",0
1588,2021-05-16T05:30:44.786+0000,1393801046447689729,refugees,Sun May 16 05:30:39 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Srivastava7V', 'followers_count': '1', 'name': 'V Srivastava', 'location': None}",0
1589,2021-05-16T05:43:00.835+0000,1393804133564440580,refugees,Sun May 16 05:42:55 +0000 2021,"BJP comparing dead bodies now?

Such viruses!!","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Stabinthehead', 'followers_count': '21', 'name': 'Sabyasachi Biswal', 'location': None}",0
1590,2021-05-16T05:02:55.093+0000,1393794043176390661,floods,Sun May 16 05:02:49 +0000 2021,"RT @IndiaToday: Cyclone Tauktae has intensified into a ‘very severe' cyclonic storm, triggering heavy rains in Kerala and other parts of so…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'debakota', 'followers_count': '85', 'name': 'Dharani Debakota', 'location': 'Biswanath Chariali, India'}",0
1591,2021-05-16T07:36:04.646+0000,1393832586938511363,other_infrastructure,Sun May 16 07:35:59 +0000 2021,"RT @PTI_News: Cyclone Tauktae has intensified into a ""very severe cyclonic storm"". It is very likely to reach Gujarat coast in evening hour…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'GarvSeSecular', 'followers_count': '1284', 'name': 'GarvSeSecular فخریہ سیکولر', 'location': 'Mumbai, India'}",0
1592,2021-05-16T05:41:16.037+0000,1393803694035005445,refugees,Sun May 16 05:41:10 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'MdTausi48695328', 'followers_count': '476', 'name': 'Md Tausif Qureshi', 'location': 'india'}",0
1593,2021-05-16T05:30:55.286+0000,1393801090378788865,refugees,Sun May 16 05:30:50 +0000 2021,"RT @Magamiilyas: Any other country in the world where:
1.People died gasping for Oxygen?
2.Dead bodies floating in rivers?
3.FIRs against t…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'souravramyani', 'followers_count': '6491', 'name': 'Sourav Kundu', 'location': 'Kolkata, India'}",0
1594,2021-05-16T05:34:23.316+0000,1393801962760687616,refugees,Sun May 16 05:34:18 +0000 2021,RT @shalumalviya: Are you for real? Are you normalizing death? What exactly are you trying to justify? That dead bodies floating in any riv…,"{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'DixitAshish96', 'followers_count': '2120', 'name': '🇮🇳 Ashish', 'location': 'सर्वव्यापी'}",0
1595,2021-05-16T05:12:25.284+0000,1393796434768515072,refugees,Sun May 16 05:12:20 +0000 2021,"RT @GauravPandhi: Any other country in the world where:

🔹People died gasping for Oxygen?
🔹Dead bodies floating in rivers?
🔹FIRs against th…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'operation_cloud', 'followers_count': '313', 'name': 'Kumar', 'location': '[redacted]'}",0
1596,2021-05-16T07:45:35.799+0000,1393834982594936839,other_infrastructure,Sun May 16 07:45:30 +0000 2021,"RT @PTI_News: Cyclone Tauktae has intensified into a ""very severe cyclonic storm"". It is very likely to reach Gujarat coast in evening hour…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'CricBollyBuzz', 'followers_count': '1248', 'name': 'Bollywood Buzz', 'location': 'New Delhi, India'}",0
1597,2021-05-16T05:42:16.710+0000,1393803948390187012,tools,Sun May 16 05:42:11 +0000 2021,"#COVIDEmergencyIndia 
#COVIDEmergency2021 

#VERIFIED
#Hospital : ANANDITA HOSPITAL
Bed Vacant : 6
#ICU Vacant : 4… https://t.co/kCDzIq8kv8","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'vinay_choudhary', 'followers_count': '286', 'name': 'Vinay Choudhary', 'location': 'Greater Noida, India'}",0
1598,2021-05-16T05:31:08.375+0000,1393801145324240896,refugees,Sun May 16 05:31:03 +0000 2021,"RT @Magamiilyas: Any other country in the world where:
1.People died gasping for Oxygen?
2.Dead bodies floating in rivers?
3.FIRs against t…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'DombivaliMe', 'followers_count': '5098', 'name': 'कटु-सत्य 🙃', 'location': 'Mumbai, India'}",0
1599,2021-05-16T05:49:08.044+0000,1393805673763196931,other_infrastructure,Sun May 16 05:49:02 +0000 2021,"RT @sarvatathagata: As #CycloneTauktae develops over the Arabian Sea, I write about the tell-tale signs of climate change on cyclones hitti…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'AnjalPrakash', 'followers_count': '1290', 'name': 'Anjalprakash', 'location': 'Hyderabad, India'}",0
1600,2021-05-16T04:55:10.258+0000,1393792093357674499,floods,Sun May 16 04:55:05 +0000 2021,"#CycloneTauktae hits coastal parts of #Goa, heavy rains are expected to lash #Mumbai in the afternoon. 🌧️ #Tauktae… https://t.co/FWAehdgvN0","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'indiacom', 'followers_count': '16363', 'name': 'India.com', 'location': 'India'}",0
1601,2021-05-16T07:37:34.373+0000,1393832963205263360,medical_help,Sun May 16 07:37:29 +0000 2021,"RT @OfficeOfLGJandK: Directed Health dept. to ensure operationalization of ventilators by the trained manpower in Medical colleges. 
Asked…","{'country': 'Missing', 'name': 'Missing'}","{'screen_name': 'Bhatirshad4703', 'followers_count': '87', 'name': 'Irshad Ahmad Bhat', 'location': 'Jammu And Kashmir'}",0
